Fecha de cotización;Apertura;Cierre;Máximo;Mínimo;Promedio;Cantidad negociada;Monto negociado ($);Fecha anterior;Cierre anterior corregido
11/03/2025;181;180.38;181;180;180.00599897802758;1957;352271.74;10/03/2025;179.2
10/03/2025;180.2;179.2;182;179.2;180.0826330532213;357;64289.5;07/03/2025;182
07/03/2025;180.9;182;182;180.7;181.39153846153846;130;23580.9;06/03/2025;181.72
06/03/2025;181.72;181.72;181.72;181.72;181.72;131;23805.32;05/03/2025;183.47
05/03/2025;182.9;183.47;183.9;182.9;183.14374263261294;2036;372880.66;04/03/2025;185
04/03/2025;181;185;185;180;181.0497512437811;402;72782;03/03/2025;185
03/03/2025;183;185;186;183;185.3872062904718;1081;200403.57;28/02/2025;179
28/02/2025;181;179;181.3;179;179.8641131664853;919;165295.12;27/02/2025;182.75
27/02/2025;182.35;182.75;182.75;182.35;182.6038033395176;2695;492117.25;26/02/2025;183.12
26/02/2025;180.58;183.12;183.7;180.58;182.8132931242461;829;151552.22;25/02/2025;180.58
25/02/2025;180.5;180.58;180.58;178.7;179.79141321044548;3255;585221.05;24/02/2025;181
24/02/2025;180;181;181.2;179.5;180.26572987721693;2199;396404.34;21/02/2025;178.55
21/02/2025;184.05;178.55;184.05;178.55;180.6040979208585;1491;269280.71;20/02/2025;184.94
20/02/2025;183.81;184.94;185;183.81;184.6959595959596;495;91424.5;19/02/2025;183.51
19/02/2025;182.01;183.51;184.45;182.01;183.53771037181997;511;93787.77;18/02/2025;185.6
18/02/2025;186;185.6;186.66;185;185.82567924528303;530;98487.61;17/02/2025;185
17/02/2025;185;185;185;185;185;20;3700;14/02/2025;185.55
14/02/2025;183.5;185.55;187.27;183.5;185.7235294117647;51;9471.9;13/02/2025;184.56
13/02/2025;181;184.56;184.56;181;182.24046913580247;405;73807.39;12/02/2025;185
12/02/2025;185.8;185;185.8;185;185.78682170542635;516;95866;11/02/2025;188
11/02/2025;184.01;188;190.2;182.32;188.83889153349202;2941;555375.18;10/02/2025;191.6
10/02/2025;188.77;191.6;191.8;188.77;190.64268472906403;406;77400.93;07/02/2025;189
07/02/2025;190.75;189;190.75;189;189.94288793103448;928;176267;06/02/2025;190.3
06/02/2025;190.5;190.3;190.8;190.3;190.57611798980335;1373;261661.01;05/02/2025;187.38
05/02/2025;185.41;187.38;187.53;185.41;186.7407627118644;354;66106.23;04/02/2025;185.47
04/02/2025;185.84;185.47;186.09;185.4;185.65429362880886;361;67021.2;03/02/2025;182.8
03/02/2025;182.8;182.8;182.8;182.8;182.8;800;146240;31/01/2025;184
31/01/2025;185;184;185;184;184.00777324864916;10549;1941098;30/01/2025;184.9
30/01/2025;187;184.9;187;183;185.24006147540982;488;90397.15;29/01/2025;184
29/01/2025;182.6;184;184;178;179.71038251366122;183;32887;28/01/2025;183
28/01/2025;183;183;183;183;183;41;7503;27/01/2025;180
27/01/2025;181.3;180;181.99;180;181.65424317617868;806;146413.32;24/01/2025;181.4
24/01/2025;181.11;181.4;182.2;181.11;182.03311132254993;1051;191316.8;23/01/2025;181.9
23/01/2025;183.5;181.9;183.5;181.5;182.0987525987526;962;175179;22/01/2025;182.3
22/01/2025;183;182.3;183;182.3;182.7843373493976;166;30342.2;21/01/2025;183
21/01/2025;182.5;183;183.1;182.5;182.5729150119142;1259;229859.3;20/01/2025;190
20/01/2025;181.5;190;190;181.5;182.52325581395348;86;15697;17/01/2025;181.1
17/01/2025;182.28;181.1;182.28;181.1;181.87870573870575;819;148958.66;16/01/2025;191.2
16/01/2025;190.2;191.2;191.2;189.13;190.14710867802108;2466;468902.77;15/01/2025;191.46
15/01/2025;190.26;191.46;191.46;189.25;190.07252766453115;44642;8485217.78;14/01/2025;186.25
14/01/2025;181.44;186.25;187.9;181.44;186.2991617725574;5619;1046814.99;13/01/2025;180.1
13/01/2025;181.08;180.1;181.08;179.5;180.2377027027027;296;53350.36;10/01/2025;178.8
10/01/2025;180.46;178.8;180.5;178.45;179.91280135823428;1767;317905.92;09/01/2025;181.9
09/01/2025;183.75;181.9;183.75;181.9;182.52716894977166;219;39973.45;08/01/2025;183.56
08/01/2025;183.5;183.56;184.14;183.5;183.7635064935065;154;28299.58;07/01/2025;186.85
07/01/2025;188;186.85;188;186;186.32570422535213;426;79374.75;06/01/2025;187.85
06/01/2025;184.7;187.85;187.85;184.7;186.62554744525548;411;76703.1;03/01/2025;185.16
03/01/2025;183.4;185.16;185.35;183.4;184.2579861111111;432;79599.45;02/01/2025;183.01
02/01/2025;185.78;183.01;185.78;183.01;184.39431718061675;227;41857.51;31/12/2024;180
01/01/2025;;;;;;;;;180
31/12/2024;180;180;180;180;180;15;2700;30/12/2024;180.8
30/12/2024;181.7;180.8;181.7;179.4;180.9856526429342;927;167773.7;27/12/2024;180.85
27/12/2024;181;180.85;181;180;180.44076967592594;1728;311801.65;26/12/2024;182.2
26/12/2024;183.5;182.2;183.5;181;182.4952887259395;5455;995511.8;24/12/2024;182.3
24/12/2024;182;182.3;182.45;182;182.3119092627599;2116;385772;23/12/2024;181
23/12/2024;179.9;181;181;179.9;180.62277645305517;6710;1211978.83;20/12/2024;182.2
20/12/2024;182.01;182.2;183.2;182.01;182.96243902439025;205;37507.3;19/12/2024;180.9
19/12/2024;181.5;180.9;182.02;180.9;181.24268321513003;846;153331.31;18/12/2024;181.1
18/12/2024;185.14;181.1;186.6;181.1;184.60588998763907;1618;298692.33;17/12/2024;184.67
17/12/2024;185;184.67;185;184.1;184.74865342163355;453;83691.14;16/12/2024;185.5
16/12/2024;189.26;185.5;189.26;185.5;187.4643157894737;190;35618.22;13/12/2024;189.96
13/12/2024;190.26;189.96;191.5;189.96;190.48575225943648;1881;358303.7;12/12/2024;193.5
12/12/2024;195;193.5;195.8;193.2;193.32705988293563;2221;429379.4;11/12/2024;194.6
11/12/2024;192;194.6;194.78;192;194.14508855291578;2315;449445.88;10/12/2024;192
10/12/2024;192;192;192;192;191.97125;32;6143.08;06/12/2024;190
06/12/2024;190;190;190;189.1;189.9464935064935;1155;219388.2;05/12/2024;193
05/12/2024;192;193;194;192;193.38970588235293;136;26301;04/12/2024;190.35
04/12/2024;192.7;190.35;193.1;190.15;192.33868140243902;1312;252348.35;03/12/2024;192.45
03/12/2024;190.65;192.45;192.45;190.65;191.48578313253014;1660;317866.4;02/12/2024;192
02/12/2024;190.72;192;192.95;190.72;192.75017605633803;568;109482.1;29/11/2024;187.97
29/11/2024;188;187.97;188;187.6;187.69712297856339;5318;998173.3;27/11/2024;190
28/11/2024;;;;;;;;27/11/2024;190
27/11/2024;192;190;192;190;190.11986301369862;584;111030;26/11/2024;192.45
26/11/2024;188.24;192.45;192.45;188.24;190.2373795180723;996;189476.43;25/11/2024;192.75
25/11/2024;195.5;192.75;195.5;192.75;194.8098473566642;2686;523259.25;22/11/2024;197
22/11/2024;198.6;197;199.14;196.65;198.12659611992945;4536;898702.24;21/11/2024;198.3
21/11/2024;193.23;198.3;199;193.23;197.66829523278508;7174;1418072.35;20/11/2024;192
20/11/2024;191.85;192;192;191.34;191.7;60;11502;19/11/2024;192.9
19/11/2024;193.2;192.9;193.2;192.9;193.05939393939394;66;12741.92;18/11/2024;193.51
18/11/2024;191.5;193.51;193.54;191;192.39259589652096;7847;1509704.7;15/11/2024;191
15/11/2024;188.15;191;191;188;189.97682305134836;2707;514267.26;14/11/2024;187.45
14/11/2024;185;187.45;187.45;185;185.9165548098434;447;83104.7;13/11/2024;188.67
13/11/2024;183.25;188.67;188.67;183;185.56399388171312;2942;545929.27;12/11/2024;188.74
12/11/2024;187.95;188.74;189;186.35;187.3845896656535;4935;924742.95;11/11/2024;185.95
11/11/2024;185;185.95;185.99;184.63;185.19270287141075;1602;296678.71;08/11/2024;185
08/11/2024;182.53;185;185.42;178.32;182.16;610;111117.6;07/11/2024;182.84
07/11/2024;183.18;182.84;183.18;181.55;182.42374999999998;496;90482.18;06/11/2024;183.7
06/11/2024;183.2;183.7;183.7;182;183.17699566160522;922;168889.19;05/11/2024;181.8
05/11/2024;182;181.8;182.15;181.13;181.7784538375973;899;163418.83;04/11/2024;182.05
04/11/2024;183;182.05;183;181.7;182.41665480427048;562;102518.16;31/10/2024;184.5
31/10/2024;184.19;184.5;184.5;184.19;184.29617760617762;777;143198.13;30/10/2024;187.69
30/10/2024;188.9;187.69;188.9;187.4;188.45616326530612;1225;230858.8;29/10/2024;189.36
29/10/2024;189.8;189.36;190.6;188.27;189.21436839687644;2177;411919.68;28/10/2024;190.51
28/10/2024;191.45;190.51;192;190.51;191.15995327102803;1070;204541.15;25/10/2024;190.23
25/10/2024;188.62;190.23;190.46;188.62;189.84967063770145;1427;270915.48;24/10/2024;188.61
24/10/2024;187.5;188.61;188.61;187.5;188.26692307692306;52;9789.88;23/10/2024;188.6
23/10/2024;188.7;188.6;190;188;188.79667003027245;991;187097.5;22/10/2024;187
22/10/2024;186;187;187;186;186.62259259259258;135;25194.05;21/10/2024;187.3
21/10/2024;188.35;187.3;188.35;186.24;186.9235782747604;626;117014.16;18/10/2024;190
18/10/2024;187.2;190;190;187.2;189.08817945383615;1538;290817.62;17/10/2024;188.4
17/10/2024;185.9;188.4;189.69;185.9;187.06686131386863;685;128140.8;16/10/2024;186.5
16/10/2024;187.11;186.5;189.5;186.5;188.34648465703972;2216;417375.81;15/10/2024;184.05
15/10/2024;184.6;184.05;184.6;184.05;184.18014796547473;811;149370.1;14/10/2024;186.11
14/10/2024;187.28;186.11;187.28;186.11;186.31125772675668;7927;1476889.34;11/10/2024;186.3
11/10/2024;186.88;186.3;187;186.3;186.69568527918784;788;147116.2;10/10/2024;185
10/10/2024;184;185;185;184;184.8385974025974;385;71162.86;09/10/2024;181.96
09/10/2024;180.7;181.96;183.15;180.7;182.61107843137253;510;93131.65;07/10/2024;182.4
07/10/2024;183;182.4;183.22;182.4;182.87642276422764;246;44987.6;04/10/2024;183
04/10/2024;182.7;183;183.22;181.54;182.3666550412175;3154;575184.43;03/10/2024;182.22
03/10/2024;179.9;182.22;182.22;179.9;181.4163567839196;398;72203.71;02/10/2024;181.3
02/10/2024;183;181.3;183;181.3;182.22814781966;6765;1232773.42;01/10/2024;182.4
01/10/2024;178.8;182.4;182.89;178.8;180.42777227722772;1414;255124.87;30/09/2024;181
30/09/2024;183.48;181;183.48;180.9;181.43037442153977;2377;431260;27/09/2024;185
27/09/2024;180.3;185;185.01;180.3;183.63774612546126;13550;2488291.46;26/09/2024;180.65
26/09/2024;177;180.65;181.05;177;178.25655658976137;20198;3600425.93;25/09/2024;174.8
25/09/2024;175.52;174.8;175.52;174.8;174.88622866894198;586;102483.33;24/09/2024;178.1
24/09/2024;176.63;178.1;178.5;176.4;177.44931657501965;1273;225892.98;23/09/2024;174.45
23/09/2024;174.98;174.45;176.3;174.45;175.97284806776074;1889;332412.71;20/09/2024;177.87
20/09/2024;175.3;180.8;181;175.3;179.89617826617825;819;147334.97;19/09/2024;180.2
19/09/2024;181.15;180.2;181.15;179.8;180.19588506335595;7813;1407870.45;18/09/2024;180.5
18/09/2024;175.55;180.5;180.5;175.55;178.335031675148;19258;3434376.04;17/09/2024;174.9
17/09/2024;175.5;174.9;177;174.9;176.2554012458776;2729;481000.99;16/09/2024;174.5
16/09/2024;174.8;174.5;175.25;174.3;174.93428571428572;1001;175109.22;13/09/2024;175
13/09/2024;176;175;176;175;175.80322479649342;3194;561515.5;12/09/2024;174.2
12/09/2024;173;174.2;177;173;175.85952982013254;3169;557298.85;11/09/2024;173.57
11/09/2024;173;173.57;174;170;172.7982158273381;1390;240189.52;10/09/2024;169.98
10/09/2024;169.5;169.98;169.98;169.1;169.5473820754717;424;71888.09;09/09/2024;173.05
09/09/2024;172.2;173.05;173.94;172.2;173.421449603624;1766;306262.28;06/09/2024;170.93
06/09/2024;173.85;170.93;173.85;170.45;170.82667127071824;724;123678.51;05/09/2024;172.3
05/09/2024;171;172.3;172.3;171;171.7789046653144;986;169374;04/09/2024;169.5
04/09/2024;170.01;169.5;171.3;169.4;169.8243990929705;441;74892.56;03/09/2024;171.86
03/09/2024;174.7;171.86;174.7;171.6;172.2823259118901;2111;363687.99;02/09/2024;177.85
02/09/2024;175;177.85;178;175;177.14829268292684;205;36315.4;29/08/2024;174
29/08/2024;173;174;174.03;173;173.5397635220126;3975;689820.56;28/08/2024;172
28/08/2024;170;172;172;170;170.9780819617064;5954;1018003.5;27/08/2024;168.6
27/08/2024;169.98;168.6;169.98;168.6;169.5079425028185;1774;300707.09;26/08/2024;169.45
26/08/2024;169.83;169.45;170;169;169.7357853147474;11263;1911734.15;23/08/2024;169.66
23/08/2024;170;169.66;170.5;169.3;170.03691103202846;1405;238901.86;22/08/2024;168
22/08/2024;168.42;168;168.42;168;168.19604430379746;632;106299.9;21/08/2024;168.2
21/08/2024;170;168.2;170;160.5;169.57702834008097;1235;209427.63;20/08/2024;168.83
20/08/2024;168.16;168.83;168.83;167.9;168.06493618096803;7913;1329897.84;19/08/2024;168.15
19/08/2024;168.25;168.15;168.5;168;168.2619718875502;12450;2094861.55;16/08/2024;165.2
16/08/2024;166.15;165.2;166.15;160.51;165.3671462585034;8820;1458538.23;15/08/2024;168.12
15/08/2024;169;168.12;169;168;168.13051597817616;6415;1078557.26;14/08/2024;165
14/08/2024;167;165;167;165;166.5830843373494;415;69131.98;13/08/2024;162
13/08/2024;165.3;162;166;162;165.06868167202572;622;102672.72;12/08/2024;164.45
12/08/2024;165.3;164.45;165.3;164;164.88533724340175;682;112451.8;09/08/2024;167.27
09/08/2024;166.35;167.27;167.5;166.35;166.75932304038005;842;140411.35;08/08/2024;168.74
08/08/2024;165;168.74;168.74;165;167.95688689809631;1786;299971;07/08/2024;164
07/08/2024;165;164;165;164;164.23232323232324;495;81295;05/08/2024;159
05/08/2024;155.2;159;159;155.2;155.98403700189752;2108;328814.35;02/08/2024;162.1
02/08/2024;165;162.1;165;159.8;162.5891983122363;1185;192668.2;01/08/2024;167.5
01/08/2024;167.5;167.5;167.5;167.5;167.29999999999998;19;3178.7;31/07/2024;170.5
31/07/2024;173;170.5;173;170.5;171.96693308550186;538;92518.21;30/07/2024;172
30/07/2024;172;172;172;171;171.32445652173914;184;31523.7;26/07/2024;171.99
26/07/2024;171.99;171.99;171.99;171.99;171.3560606060606;33;5654.75;25/07/2024;170.7
25/07/2024;171.2;170.7;172.99;169.45;169.85692771084337;498;84588.75;24/07/2024;171.9
24/07/2024;170;171.9;172.19;170;171.7123511904762;336;57695.35;22/07/2024;173.6
22/07/2024;169;173.6;173.6;169;170.60970238095237;336;57324.86;19/07/2024;173.45
19/07/2024;172;173.45;173.45;172;172.24593248945146;2370;408222.86;18/07/2024;170.36
18/07/2024;173.99;170.36;173.99;170.35;171.47951972555745;583;99972.56;17/07/2024;169.25
17/07/2024;170.45;169.25;171.5;169.25;169.3602492280547;4534;767879.37;16/07/2024;170
16/07/2024;170;170;170.45;168.01;169.8829768467475;907;154083.86;15/07/2024;169.32
15/07/2024;169.32;169.32;169.32;169.32;169.39498542274055;343;58102.48;12/07/2024;170.07
12/07/2024;169.9;170.07;170.85;169.9;170.126656741812;2351;399967.77;11/07/2024;169
11/07/2024;168.05;169;169;168.05;168.07217335058215;773;129919.79;10/07/2024;168.3
10/07/2024;169.01;168.3;169.01;167.85;168.33703373400544;2579;434141.21;09/07/2024;167.87
09/07/2024;163.63;167.87;168;163.63;164.73661983471075;2420;398662.62;08/07/2024;161
08/07/2024;161;161;161;161;160.98433333333332;30;4829.53;05/07/2024;162.8
05/07/2024;162;162.8;162.8;161.71;162.32927002126152;2822;458093.2;03/07/2024;162
04/07/2024;;;;;160;7;1120;03/07/2024;162
03/07/2024;160;162;162;160;161.64045584045584;1755;283679;02/07/2024;159.58
02/07/2024;156.3;159.58;159.58;156.3;157.29443317972348;2170;341328.92;01/07/2024;157.2
01/07/2024;159.45;157.2;159.45;157.2;158.1623083941606;1096;173345.89;28/06/2024;160
28/06/2024;159;160;163.49;159;161.70379746835445;237;38323.8;27/06/2024;159.49
27/06/2024;163;159.49;163;158.4;160.8019718309859;426;68501.64;26/06/2024;164
26/06/2024;163.06;164;164;163.06;163.74923291492328;717;117408.2;25/06/2024;162
25/06/2024;161;162;162;161;161.84158415841586;101;16346;24/06/2024;162
24/06/2024;160;162;162;160;160.12933876811596;1104;176782.79;21/06/2024;158
21/06/2024;158;158;158;158;157.96034482758623;58;9161.7;20/06/2024;159
20/06/2024;157.5;159;159;157.5;158.27614008941876;671;106203.29;19/06/2024;157
19/06/2024;157;157;157;157;157.06730769230768;52;8167.5;18/06/2024;157.8
18/06/2024;158.95;157.8;158.95;157.3;158.19172963895886;1191;188406.35;17/06/2024;156.27
17/06/2024;155.03;156.27;156.27;155.03;156.0588288288288;1332;207870.36;14/06/2024;154.4
14/06/2024;158.23;154.4;158.23;154;154.9570091027308;3076;476647.76;13/06/2024;158.63
13/06/2024;161;158.63;161;158.63;159.21632768361582;1593;253631.61;12/06/2024;161.22
12/06/2024;159.28;161.22;161.22;159.28;159.55504545454545;220;35102.11;11/06/2024;157.7
11/06/2024;159.1;157.7;159.1;157.6;157.9480464625132;947;149576.8;10/06/2024;159.5
10/06/2024;160.02;159.5;160.02;159.4;159.68867549668875;302;48225.98;06/06/2024;163
06/06/2024;161.3;163;163.4;160.88;162.72089552238805;1206;196241.4;05/06/2024;163.7
05/06/2024;163;163.7;163.7;163;163.40525217391306;575;93958.02;04/06/2024;161.5
04/06/2024;163.15;161.5;163.63;161.5;163.35859798724746;13017;2126438.87;03/06/2024;164.41
03/06/2024;164.73;164.41;164.8;163.41;163.9806930896396;9739;1597007.97;31/05/2024;163.8
31/05/2024;163.75;163.8;163.87;163.75;163.8315938389419;5973;978566.11;30/05/2024;163
30/05/2024;164;163;164;163;163.99669231548043;9877;1619795.33;29/05/2024;164.15
29/05/2024;164.5;164.15;164.5;161.15;163.432219358995;24836;4059002.6;28/05/2024;166.34
28/05/2024;165.1;166.34;167.01;165.1;166.05938176197836;1294;214880.84;24/05/2024;165.07
27/05/2024;;;;;165.99;1;165.99;24/05/2024;165.07
24/05/2024;164;165.07;165.07;164;164.92626865671642;134;22100.12;23/05/2024;162.5
23/05/2024;162.55;162.5;165.2;162.5;163.88779564130047;2799;458721.94;22/05/2024;162.51
22/05/2024;164.5;162.51;164.5;162.51;164.16005405405406;370;60739.22;21/05/2024;165.3
21/05/2024;164.8;165.3;165.3;164.6;164.92469775474956;2316;381965.6;20/05/2024;163.02
20/05/2024;160.01;163.02;163.75;160.01;163.1344850255661;2738;446662.22;17/05/2024;164.3
17/05/2024;165;164.3;165;163.3;164.03952745849298;1566;256885.9;16/05/2024;163.62
16/05/2024;173;173;173.79;172.5;173.28807086614174;2794;484166.87;15/05/2024;174
15/05/2024;170.4;174;174;170.4;173.14997348307597;6411;1110064.48;14/05/2024;171
14/05/2024;170.25;171;171;170;170.74992609017;2706;462049.3;13/05/2024;170.5
13/05/2024;173.35;170.5;177.6;170.5;171.93142995356038;5168;888541.63;10/05/2024;176.35
10/05/2024;176.02;176.35;176.35;173.2;174.8522496328928;3405;595371.91;09/05/2024;175.5
09/05/2024;174;175.5;175.5;174;174.12569603188558;17061;2970758.5;08/05/2024;175.4
08/05/2024;169;175.4;175.4;168.5;173.42672330993722;2707;469466.14;07/05/2024;169
07/05/2024;169.55;169;169.6;168.6;169.24977997799778;909;153848.05;06/05/2024;169
06/05/2024;168.5;169;170;168.5;169.0392609699769;433;73194;03/05/2024;169
03/05/2024;169;169;169;168.8;169.01577464788733;355;60000.6;02/05/2024;166.15
02/05/2024;166.99;166.15;167;166.15;166.67370149253733;335;55835.69;30/04/2024;166.15
30/04/2024;167;166.15;167;166;166.55795847750866;289;48135.25;29/04/2024;168.35
29/04/2024;167;168.35;168.8;167;168.22297628781686;1223;205736.7;26/04/2024;166.8
26/04/2024;170.1;166.8;170.1;166;166.8024974844033;9938;1657683.22;25/04/2024;168.01
25/04/2024;168.65;168.01;168.65;168.01;168.6257765667575;367;61885.66;24/04/2024;168.7
24/04/2024;169;168.7;170;167.6;168.8371454753723;34920;5895793.12;23/04/2024;169.4
23/04/2024;167.3;169.4;170.15;167.3;169.47330861909177;1079;182861.7;22/04/2024;167.3
22/04/2024;166.3;167.3;167.3;166;166.56806930693068;404;67293.5;19/04/2024;164.4
19/04/2024;163.15;164.4;164.5;162;164.2723721590909;704;115647.75;18/04/2024;162
18/04/2024;161.99;162;162;161;161.20128205128205;390;62868.5;17/04/2024;161
17/04/2024;159.35;161;161;159.35;159.99349182763743;673;107675.62;16/04/2024;160
16/04/2024;158;160;160;158;159.8118811881188;202;32282;15/04/2024;160.49
15/04/2024;162.01;160.49;165;160;161.01380174927112;1715;276138.67;12/04/2024;165.5
12/04/2024;168.25;165.5;168.25;164.42;167.04844815083393;6895;1151799.05;11/04/2024;168.8
11/04/2024;167.5;168.8;169.3;167.01;169.1332046834345;4612;780042.34;10/04/2024;169
10/04/2024;167.85;169;170.91;167.85;170.24600164880462;18195;3097626;09/04/2024;171
09/04/2024;173.8;171;174;170;171.65160521859605;25984;4460195.31;08/04/2024;173.6
08/04/2024;172;173.6;173.88;172;173.63380368787946;8894;1544299.05;05/04/2024;172
05/04/2024;170.6;172;172;170.5;171.1181786611497;27068;4631826.86;04/04/2024;173.15
04/04/2024;171.9;173.15;174.27;171.9;173.55930303030303;1980;343647.42;03/04/2024;170.2
03/04/2024;169.65;170.2;171.55;169.65;169.9826010455183;7843;1333173.54;02/04/2024;169
02/04/2024;168.5;169;170;168.5;169.26121696373693;1627;275388;01/04/2024;167.55
01/04/2024;167.4;167.55;167.55;166.4;167.3372804532578;1412;236280.24;27/03/2024;168.05
27/03/2024;169.5;168.05;170.5;166.9;169.12047306473517;4418;747174.25;26/03/2024;170.3
26/03/2024;172;170.3;172;170.3;171.4023017902813;1173;201054.9;25/03/2024;171.6
25/03/2024;171;171.6;171.6;171;171.34883720930233;43;7368;22/03/2024;173.7
22/03/2024;176.8;173.7;176.8;173;174.1708059981256;1067;185840.25;21/03/2024;178.5
21/03/2024;177.78;178.5;179;177.45;178.39544464250346;5049;900718.6;20/03/2024;177.11
20/03/2024;171.3;177.11;177.48;171.3;175.275221450802;4177;732124.6;19/03/2024;169.75
19/03/2024;173.08;169.75;173.08;169.75;171.81112288135594;472;81094.85;18/03/2024;172.5
18/03/2024;172;172.5;172.5;171.5;171.68577049180328;1525;261820.8;15/03/2024;172.1
15/03/2024;173.2;172.1;173.2;171.43;171.7743846629561;1617;277759.18;14/03/2024;171.78
14/03/2024;172.02;171.78;172.02;171.75;171.83855704697987;298;51207.89;13/03/2024;171.91
13/03/2024;173;171.91;173.15;171.9;172.881228668942;1465;253271;12/03/2024;172.5
12/03/2024;171.9;172.5;174.18;171.9;172.19917154980803;4949;852213.7;11/03/2024;174.38
11/03/2024;175.25;174.38;175.39;170.01;174.6976839593596;168896;29505740.03;08/03/2024;175.48
08/03/2024;174.15;175.48;175.48;174.15;174.29824438541416;8282;1443538.06;07/03/2024;175
07/03/2024;174.5;175;175.98;174;174.9654862321366;8607;1505927.94;06/03/2024;173.5
06/03/2024;174.5;173.5;174.6;173;174.13563439356867;2861;498202.05;05/03/2024;174
05/03/2024;172;174;174;172;173.28657313058474;6379;1105395.05;04/03/2024;172
04/03/2024;171;172;173.68;171;172.7728149001536;5208;899800.82;01/03/2024;171.35
01/03/2024;170.6;171.35;173;170.6;171.9642518351214;3542;609097.38;29/02/2024;170.51
29/02/2024;169;170.51;170.51;169;169.83480850542313;16319;2771534.24;28/02/2024;165.01
28/02/2024;170;165.01;170.3;165.01;170.12293522860492;6824;1160918.91;27/02/2024;171
27/02/2024;170;171;172;170;171.22171525137304;4734;810563.6;26/02/2024;171
26/02/2024;169;171;171;169;170.68765149033737;3053;521109.4;23/02/2024;170.35
23/02/2024;169;170.35;174;169;169.9989805407267;5807;987184.08;22/02/2024;169.5
22/02/2024;168;169.5;169.5;163;168.22121212121212;1089;183192.9;21/02/2024;167.1
21/02/2024;165.7;167.1;167.1;165.7;165.90361673414304;7410;1229345.8;20/02/2024;167.05
20/02/2024;169;167.05;170.35;166;167.78968602231888;10574;1774208.14;16/02/2024;170.2
19/02/2024;;;;;;;;16/02/2024;170.2
16/02/2024;169.8;170.2;170.3;168;169.6855685208513;15083;2559367.43;15/02/2024;168.08
15/02/2024;162;168.08;168.08;162;166.29100688126164;47811;7950539.33;14/02/2024;162
14/02/2024;159.5;162;162;159.12;160.24690796653329;13745;2202593.75;13/02/2024;157.5
13/02/2024;157.99;157.5;158;156.25;157.4058121071783;3023;475837.77;12/02/2024;158
12/02/2024;155.15;158;158;155.15;156.9168166019219;9782;1534960.3;09/02/2024;154
09/02/2024;153;154;154;152.09;153.72541153137837;7059;1085147.68;08/02/2024;152.15
08/02/2024;152.6;152.15;153.1;152.15;152.86075110456554;679;103792.45;07/02/2024;153.3
07/02/2024;152.5;153.3;153.55;152;152.9173949579832;595;90985.85;06/02/2024;153.5
06/02/2024;151.95;153.5;154.35;151.95;153.49947315436242;2980;457428.43;05/02/2024;148
05/02/2024;148;148;148;148;148;88;13024;02/02/2024;150
02/02/2024;150;150;150.1;149.4;149.84412751677854;1192;178614.2;01/02/2024;149
01/02/2024;148.5;149;149;147.35;148.2189679218968;717;106273;31/01/2024;149.22
31/01/2024;149;149.22;149.22;149;149.05452488687783;221;32941.05;30/01/2024;149.5
30/01/2024;149.51;149.5;150;149.5;149.66382978723405;47;7034.2;29/01/2024;150.99
29/01/2024;151;150.99;151;149.8;150.44263736263736;91;13690.28;26/01/2024;150.75
26/01/2024;150;150.75;151;150;150.68579881656805;845;127329.5;25/01/2024;148
25/01/2024;148;148;148;148;148;80;11840;24/01/2024;149
24/01/2024;148;149;149;148;148.60242424242426;330;49038.8;23/01/2024;149
23/01/2024;148.6;149;149;148.6;148.6153846153846;1040;154560;22/01/2024;150.5
22/01/2024;150;150.5;150.85;149.15;150.27348634744754;2527;379741.1;19/01/2024;148.69
19/01/2024;148;148.69;148.69;146.8;148.26936666666666;600;88961.62;18/01/2024;149.4
18/01/2024;149.2;149.4;149.4;149.2;149.25291005291004;189;28208.8;17/01/2024;148.31
17/01/2024;148.4;148.31;149.8;148.31;148.93973236009734;411;61214.23;16/01/2024;150.5
16/01/2024;147;150.5;151.4;147;149.635136286201;1174;175671.65;12/01/2024;148
15/01/2024;;;;;;;;12/01/2024;148
12/01/2024;149.2;148;149.2;145.13;148.61867899603698;757;112504.34;11/01/2024;145.01
11/01/2024;146.21;145.01;146.21;145.01;145.40415094339622;159;23119.26;10/01/2024;146.21
10/01/2024;146.3;146.21;148.5;146.21;147.24517647058823;425;62579.2;09/01/2024;147.5
09/01/2024;147.3;147.5;148.99;147.3;147.69590377113133;769;113578.15;08/01/2024;147
08/01/2024;145.5;147;147;144.8;145.65657650695516;1294;188479.61;05/01/2024;145.85
05/01/2024;144.3;145.85;148.59;144.3;145.27086854460094;1278;185656.17;04/01/2024;146.01
04/01/2024;145;146.01;151;145;148.3675502008032;249;36943.52;03/01/2024;146.25
03/01/2024;147;146.25;147.35;146.25;146.82186248912097;1149;168698.32;02/01/2024;148
02/01/2024;148;148;148;147.2;147.82738095238096;210;31043.75;29/12/2023;149.5
29/12/2023;150;149.5;150;148.1;148.91319087287215;13805;2055746.6;28/12/2023;151
28/12/2023;152;151;152.5;151;151.58213197969545;2955;447925.2;27/12/2023;151.7
27/12/2023;152;151.7;152.5;151.7;152.1163510911425;6232;947989.1;26/12/2023;152.5
26/12/2023;151.73;152.5;153;151.62;152.08655939746663;2921;444244.84;22/12/2023;152
22/12/2023;152;152;152;151;151.8458019525802;13623;2068595.36;21/12/2023;152.9
21/12/2023;151.3;152.9;152.9;149.3;151.0965532160369;6934;1047703.5;20/12/2023;151
